#Mars-scaled Solar Photon Irradiance from LISIRD...http://lasp.colorado.edu/lisird/whi_ref_spectra/
# using SORCE solstice and SORCE solar spectral irradiance
# interpolated to half-wavelengths by Eryn 22/11/2019
# λ (nm)	photon flux (γ/s/cm^2/nm)
862.5	199889238491053.0
863.5	199746736778245.78
864.5	199642601257717.4
865.5	199589756396899.78
866.5	199536255778615.1
867.5	199482099402863.25
868.5	199454194149391.25
869.5	199482938053975.25
870.5	199511219831487.62
871.5	199539039481928.34
872.5	199560020663740.62
873.5	199549357871412.84
874.5	199538146974038.53
875.5	199526387971617.78
876.5	199514080864150.6
877.5	199445250774293.28
878.5	199375745001321.6
879.5	199305563545235.28
880.5	199234706406034.6
881.5	199166630605405.0
882.5	199098806962780.66
883.5	199030317565520.25
884.5	198961162413623.5
885.5	198874025488891.62
886.5	198772562891803.34
887.5	198670364700528.25
888.5	198567430915066.25
889.5	198451861188486.47
890.5	198306361023464.16
891.5	198160032997410.5
892.5	198012877110325.47
893.5	197864893362209.16
894.5	197687655040149.66
895.5	197509525298170.25
896.5	197330504136270.97
897.5	197150591554451.78
898.5	196946205889805.53
899.5	196729248538231.6
900.5	196511321421692.0
901.5	196292424540186.78
902.5	196082099233972.25
903.5	195892086015233.66
904.5	195701171238769.34
905.5	195509354904579.1
906.5	195316637012662.97
907.5	195128390255043.6
908.5	194939658622131.25
909.5	194750038163367.88
910.5	194559528878753.47
911.5	194369982503290.78
912.5	194181332434828.12
913.5	193991801507279.0
914.5	193801389720643.4
915.5	193608456261912.03
916.5	193392815175299.62
917.5	193176242022203.97
918.5	192958736802625.12
919.5	192740299516563.1
920.5	192533681688195.22
921.5	192335030354195.5
922.5	192135493912436.9
923.5	191935072362919.34
924.5	191735470512563.34
925.5	191552243379911.75
926.5	191368172117974.1
927.5	191183256726750.4
928.5	190997497206240.84
929.5	190797509485906.22
930.5	190586121468762.6
931.5	190373837896564.34
932.5	190160658769311.53
933.5	189946584087004.1
934.5	189725515480446.72
935.5	189503538267215.25
936.5	189280652447309.72
937.5	189056858020730.12
938.5	188848806165551.1
939.5	188663868171384.38
940.5	188478108118501.97
941.5	188291526006903.66
942.5	188104121836589.84
943.5	187948521773812.6
944.5	187800333998730.72
945.5	187651410614764.25
946.5	187501751621913.06
947.5	187349330340927.38
948.5	187184672536495.72
949.5	187019250603506.53
950.5	186853064541959.9
951.5	186686114351855.84
952.5	186518400033194.28
953.5	186354001675206.16
954.5	186190137547306.9
955.5	186025520551549.6
956.5	185860150687934.28
957.5	185699292748515.9
958.5	185590981431353.78
959.5	185482039434719.0
960.5	185372466758611.6
961.5	185262263403031.5
962.5	185159510894092.8
963.5	185068797966996.03
964.5	184977497418840.84
965.5	184885609249627.22
966.5	184793133459355.1
967.5	184691289713480.06
968.5	184584511083682.12
969.5	184477117742434.0
970.5	184369109689735.9
971.5	184260486925587.75
972.5	184121640637658.6
973.5	183979541419302.1
974.5	183836761302366.1
975.5	183693300286850.72
976.5	183544483001252.75
977.5	183368454338091.6
978.5	183191680937859.8
979.5	183014162800557.3
980.5	182835899926184.12
981.5	182654385796042.03
982.5	182467462115302.66
983.5	182279779104559.22
984.5	182091336763811.94
985.5	181902135093060.75
986.5	181705974821742.84
987.5	181503314447899.53
988.5	181299870574413.88
989.5	181095643201285.75
990.5	180890632328515.25
991.5	180681350575744.66
992.5	180469635513419.53
993.5	180257126606519.06
994.5	180043823855043.22
995.5	179829727258992.03
996.5	179632051970837.94
997.5	179437925496365.1
998.5	179243048366359.78
999.5	179047420580821.9
1000.5	178851042139751.5
1001.5	178685087991514.66
1002.5	178521531759527.6
1003.5	178357293285757.34
1004.5	178192372570203.97
1005.5	178026769612867.6
1006.5	177886790333712.4
1007.5	177746447065209.22
1008.5	177605474354995.12
1009.5	177463872203070.1
1010.5	177321165831831.66
1011.5	177168799377706.34
1012.5	177015784688100.66
1013.5	176862121763014.5
1014.5	176707810602447.84
1015.5	176552661390515.03
1016.5	176394678537013.9
1017.5	176236042775066.12
1018.5	176076754104671.8
1019.5	175916812525830.84
1020.5	175757945945807.16
1021.5	175615918026166.53
1022.5	175473274824673.22
1023.5	175330016341327.28
1024.5	175186142576128.78
1025.5	175040666325791.97
1026.5	174884581412662.62
1027.5	174727859825334.66
1028.5	174570501563808.2
1029.5	174412506628083.12
1030.5	174252720825816.56
1031.5	174074196215424.34
1032.5	173894997596454.1
1033.5	173715124968905.66
1034.5	173534578332779.16
1035.5	173353280573616.0
1036.5	173163666952926.0
1037.5	172973364429508.4
1038.5	172782373003363.4
1039.5	172590692674490.9
1040.5	172398323442890.78
1041.5	172202774998121.03
1042.5	172006345245767.2
1043.5	171809221448577.12
1044.5	171611403606550.66
1045.5	171412891719687.9
1046.5	171200179978247.94
1047.5	170984173387165.44
1048.5	170767442023401.53
1049.5	170549985886956.25
1050.5	170331804977829.6
1051.5	170089086324255.5
1052.5	169836781690995.75
1053.5	169583690239387.9
1054.5	169329811969431.97
1055.5	169075146881128.03
1056.5	168813335851647.9
1057.5	168546482537809.78
1058.5	168278822342134.72
1059.5	168010355264622.5
1060.5	167741081305273.25
1061.5	167472697472495.34
1062.5	167205503972285.75
1063.5	166937510541061.0
1064.5	166668717178821.12
1065.5	166399123885566.06
1066.5	166130647484198.84
1067.5	165866072057958.3
1068.5	165600709095890.88
1069.5	165334558597996.62
1070.5	165067620564275.4
1071.5	164803117695576.78
1072.5	164563932220611.0
1073.5	164324013894429.47
1074.5	164083362717032.28
1075.5	163841978688419.4
1076.5	163599861808590.78
1077.5	163394192287750.5
1078.5	163191539504013.0
1079.5	162988229706412.66
1080.5	162784262894949.47
1081.5	162579639069623.47
1082.5	162404872020445.22
1083.5	162243226092274.4
1084.5	162081004855338.38
1085.5	161918208309637.0
1086.5	161754836455170.47
1087.5	161605638063065.22
1088.5	161473221181884.84
1089.5	161340287957540.9
1090.5	161206838390033.38
1091.5	161072872479362.38
1092.5	160942499115719.25
1093.5	160827088333001.53
1094.5	160711197026147.78
1095.5	160594825195157.97
1096.5	160477972840032.1
1097.5	160360639960770.22
1098.5	160257327871718.78
1099.5	160154325582421.28
